codigo,nivel,codigo_padre,descripcion,unidad_medida,plantilla,activa,origen
15003011.1005,10,15003011,REJILLAS MET MED PRIMER ET GAS,UN,EDIFICACION,true,MAESTRO
15003011.1006,10,15003011,CAJA METALICA MED GAS,UN,EDIFICACION,true,MAESTRO
15003011.1007,10,15003011,REJILLAS METALICAS NICHO ELEC,UN,EDIFICACION,true,MAESTRO
15003012,8,15003000,PUERTA EN PVC,,EDIFICACION,true,MAESTRO
15003012.1001,10,15003012,PUERTA PEGLABLE PVC,UN,EDIFICACION,true,MAESTRO
15004000,5,15000000,BARANDAS Y PASAMANOS,,EDIFICACION,true,MAESTRO
15004003,8,15004000,PASAMANOS P.FIJO,,EDIFICACION,true,MAESTRO
15004003.1101,10,15004003,PASAMANOS METAL PFIJO,ML,EDIFICACION,true,MAESTRO
15004004,8,15004000,PASAMANOS ESCALERA,,EDIFICACION,true,MAESTRO
15004004.1102,10,15004004,PASAMANOS METAL ESCAL,ML,EDIFICACION,true,MAESTRO
15004005,8,15004000,PASAMANOS TERRAZA,,EDIFICACION,true,MAESTRO
15004005.1301,10,15004005,PASAMANOS METAL CUB,ML,EDIFICACION,true,MAESTRO
15004006,8,15004000,BARANDA BALCON,,EDIFICACION,true,MAESTRO
15004006.1001,10,15004006,BARANDA MET BALCON ML,ML,EDIFICACION,true,MAESTRO
15004006.1002,10,15004006,BARANDA BALCON+VIDRIO ML,ML,EDIFICACION,true,MAESTRO
15004007,8,15004000,BARANDA ALCOBA,,EDIFICACION,true,MAESTRO
15004007.1003,10,15004007,BARANDA MET ALCOBA ML,ML,EDIFICACION,true,MAESTRO
15004007.1004,10,15004007,BARANDA ALCOBA+VIDRIO ML,ML,EDIFICACION,true,MAESTRO
15004009,8,15004000,BARANDA PUNTO FIJO,,EDIFICACION,true,MAESTRO
15004009.1101,10,15004009,BARANDA MET PUNTO FIJO,ML,EDIFICACION,true,MAESTRO
15004009.1102,10,15004009,BARANDA PUNTO FIJO+VIDRIO,ML,EDIFICACION,true,MAESTRO
15004010,8,15004000,BARANDA ESCALERA,,EDIFICACION,true,MAESTRO
15004010.1103,10,15004010,BARANDA METAL ESCALERA,ML,EDIFICACION,true,MAESTRO
15004011,8,15004000,BARANDA TERRAZA,,EDIFICACION,true,MAESTRO
15004011.1301,10,15004011,BARANDA METAL CUB,ML,EDIFICACION,true,MAESTRO
15004011.1302,10,15004011,BARANDA METAL CUB+VIDRIO,ML,EDIFICACION,true,MAESTRO
15004015,8,15004000,BARANDA PLACA AIRE,,EDIFICACION,true,MAESTRO
15004015.1007,10,15004015,BARANDA REJA NICHO AA,ML,EDIFICACION,true,MAESTRO
15005000,5,15000000,VARIOS CARPINTERIA METAL,,EDIFICACION,true,MAESTRO
15005006,8,15005000,DUCTO METAL BASURAS,,EDIFICACION,true,MAESTRO
15005006.1001,10,15005006,DUCTO PROV METAL. BASURAS,ML,EDIFICACION,true,MAESTRO
15005006.1002,10,15005006,SHUT BASURAS  DUCTO ML,ML,EDIFICACION,true,MAESTRO
15005006.1003,10,15005006,SHUT BASURAS TAPA CON MARCO,UN,EDIFICACION,true,MAESTRO
15005008,8,15005000,DUCTO METALICO GAS,,EDIFICACION,true,MAESTRO
15005008.1001,10,15005008,DUCTO METALICO GAS CALENTADOR,ML,EDIFICACION,true,MAESTRO
15005010,8,15005000,DILATACIONES TORRES,,EDIFICACION,true,MAESTRO
15005010.1001,10,15005010,DILATACION TORRES METAL,ML,EDIFICACION,true,MAESTRO
15005011,8,15005000,ESCALERA METALICA,,EDIFICACION,true,MAESTRO
15005011.1001,10,15005011,ESCALERA DE GATO,UN,EDIFICACION,true,MAESTRO
15005011.1002,10,15005011,ESCALERA METALICA CMAQ,UN,EDIFICACION,true,MAESTRO
15005012,8,15005000,TAPA ACCESO CMAQ,,EDIFICACION,true,MAESTRO
15005012.1001,10,15005012,TAPA ACCESO C.MAQUINAS,UN,EDIFICACION,true,MAESTRO
15005013,8,15005000,NOMENCLATURA VIVIENDA,,EDIFICACION,true,MAESTRO
15005013.1001,10,15005013,NOMENCLATURA DE VIVIENDA,UN,EDIFICACION,true,MAESTRO
15005013.1002,10,15005013,NOMENCLATURA MEDIDOR DE AGUA,UN,EDIFICACION,true,MAESTRO
15005013.1003,10,15005013,NOMENCLATURA MEDIDOR DE GAS,UN,EDIFICACION,true,MAESTRO
15005014,8,15005000,NOMENCLATURA TORRE,,EDIFICACION,true,MAESTRO
15005014.1001,10,15005014,NOMENCLATURA DE TORRE,UN,EDIFICACION,true,MAESTRO
15005014.1002,10,15005014,NOMENCLATURA RUTA EVAC. PFIJO,UN,EDIFICACION,true,MAESTRO
15005014.1003,10,15005014,NOMENCLATURA PISO PF+ESC,UN,EDIFICACION,true,MAESTRO
15005018,8,15005000,REJILLAS METALICAS,,EDIFICACION,true,MAESTRO
15005018.1001,10,15005018,PQ REJILLAS MET VENTILACION,UN,EDIFICACION,true,MAESTRO
15005018.1002,10,15005018,REJILLAS SUMIDERO CTO ASEO,ML,EDIFICACION,true,MAESTRO
15005018.1003,10,15005018,LAMINA ALAFAJOR SUBESTACION,M2,EDIFICACION,true,MAESTRO
15005022,8,15005000,ANGULO DILATACION,,EDIFICACION,true,MAESTRO
15005022.1001,10,15005022,JUNTA DE CONSTRUCCION,ML,EDIFICACION,true,MAESTRO
15005023,8,15005000,BICICLETERO,,EDIFICACION,true,MAESTRO
15005023.1001,10,15005023,BICICLETERO,UN,EDIFICACION,true,MAESTRO
16000000,4,,APARATOS Y EQUIPOS,,EDIFICACION,true,MAESTRO
16001000,5,16000000,MESONES,,EDIFICACION,true,MAESTRO
16001001,8,16001000,MESON COCINA ACERO,,EDIFICACION,true,MAESTRO
16001001.1001,10,16001001,MESON COCINA ACERO LAV,UN,EDIFICACION,true,MAESTRO
16001001.1002,10,16001001,MESON COCINA ACERO LAV+ESTUF,UN,EDIFICACION,true,MAESTRO
16001002,8,16001000,MESON COCINA GRANITO,,EDIFICACION,true,MAESTRO
16001002.1101,10,16001002,MESON PPAL COCINA GRANITO,ML,EDIFICACION,true,MAESTRO
16001002.1102,10,16001002,MESON PPAL COCINA MARMOL,ML,EDIFICACION,true,MAESTRO
16001002.1121,10,16001002,MESON AUX COC GRANITO,ML,EDIFICACION,true,MAESTRO
16001002.1141,10,16001002,MESON BBQ GRANITO,ML,EDIFICACION,true,MAESTRO
16001002.1161,10,16001002,MESON PPAL COCINA GRANITO >0.6,M2,EDIFICACION,true,MAESTRO
16001002.1181,10,16001002,MESON AUX COC GRANITO >0.6,M2,EDIFICACION,true,MAESTRO
16001002.1201,10,16001002,MESON BBQ GRANITO >0.6,M2,EDIFICACION,true,MAESTRO
16001002.1221,10,16001002,SALPICADERO MESON GRAN H:>0.1,ML,EDIFICACION,true,MAESTRO
16001002.1241,10,16001002,SALPICADERO MESON BBQ H:>0.1,ML,EDIFICACION,true,MAESTRO
16001002.1301,10,16001002,MESON COCINA PRINC PIED SINTERIZ ML,ML,EDIFICACION,true,MAESTRO
16001002.1302,10,16001002,MESON COCINA AUX PIED SINTERIZ ML,ML,EDIFICACION,true,MAESTRO
16001002.1303,10,16001002,MESON BBQ PIED SINTERIZ ML,ML,EDIFICACION,true,MAESTRO
16001002.1304,10,16001002,MESON COC PRINC PIED SINTERIZ M2,M2,EDIFICACION,true,MAESTRO
16001002.1305,10,16001002,MESON COC AUX PIED SINTERIZ M2,M2,EDIFICACION,true,MAESTRO
16001002.1306,10,16001002,MESON BBQ PIED SINTERIZ M2,M2,EDIFICACION,true,MAESTRO
16001002.1307,10,16001002,SALPICADERO PIED SINTERIZ  H:>0.1,ML,EDIFICACION,true,MAESTRO
16001003,8,16001000,MESON COCINA POLIGRA,,EDIFICACION,true,MAESTRO
16001003.1301,10,16001003,MESON PPAL COCINA POLIGRANITO,M2,EDIFICACION,true,MAESTRO
16001004,8,16001000,MESON COCINA MARMOL,,EDIFICACION,true,MAESTRO
16001004.1101,10,16001004,MESON PPAL COCINA MARMOL,M2,EDIFICACION,true,MAESTRO
16001004.1102,10,16001004,MESON AUX COC MARMOL,M2,EDIFICACION,true,MAESTRO
16001004.1103,10,16001004,MESON BBQ MARMOL,M2,EDIFICACION,true,MAESTRO
16001004.1104,10,16001004,SALPICADERO MAMOLTECH  H:>0.1,ML,EDIFICACION,true,MAESTRO
16001004.1105,10,16001004,SALPICAD MARMOLTECH  BBQ H:>0.1,ML,EDIFICACION,true,MAESTRO
16001004.1106,10,16001004,SALPICAD MARMOL H:>0.1,ML,EDIFICACION,true,MAESTRO
16001005,8,16001000,MESON BAÑO GRANITO,,EDIFICACION,true,MAESTRO
16001005.1101,10,16001005,MESON GRANITO BAÑO PPAL,M2,EDIFICACION,true,MAESTRO
16001005.1151,10,16001005,MESON GRANITO BAÑO AUX,M2,EDIFICACION,true,MAESTRO
16001005.1152,10,16001005,MESON GRANITO BAÑO SOC,M2,EDIFICACION,true,MAESTRO
16001005.1301,10,16001005,MESON PIED SINTERIZ BAÑO PPAL,M2,EDIFICACION,true,MAESTRO
16001005.1302,10,16001005,MESON PIED SINTERIZ BAÑO AUX,M2,EDIFICACION,true,MAESTRO
16001005.1303,10,16001005,MESON PIED SINTERIZ BAÑO SOC,M2,EDIFICACION,true,MAESTRO
16001007,8,16001000,MESON BAÑO MARMOL,,EDIFICACION,true,MAESTRO
16001007.1401,10,16001007,MESON MARMOL BAÑO PPAL,M2,EDIFICACION,true,MAESTRO
16001007.1451,10,16001007,MESON MARMOL BAÑO AUX,M2,EDIFICACION,true,MAESTRO
16001007.1452,10,16001007,MESON MARMOL BAÑO SOC,M2,EDIFICACION,true,MAESTRO
16001007.1453,10,16001007,SALPICAD MARMOL WC PPAL H:>0.1,ML,EDIFICACION,true,MAESTRO
16001007.1454,10,16001007,SALPICAD MARMOL WC AUX H:>0.1,ML,EDIFICACION,true,MAESTRO
16002000,5,16000000,APARATOS COCINA,,EDIFICACION,true,MAESTRO
16002001,8,16002000,CAMPANA EXTRACT COCINA,,EDIFICACION,true,MAESTRO
16002001.1001,10,16002001,CAMPANA EXTRACTORA,UN,EDIFICACION,true,MAESTRO
16002001.1002,10,16002001,CAMPANA EXTRACTORA TIPO ISLA,UN,EDIFICACION,true,MAESTRO
16002001.1003,10,16002001,CAMPANA EXTRACTORA BBQ,UN,EDIFICACION,true,MAESTRO
16002001.1004,10,16002001,CAMPANA EXTRACTORA BBQ T.ISLA,UN,EDIFICACION,true,MAESTRO
16002001.1005,10,16002001,HORNO,UN,EDIFICACION,true,MAESTRO
16002001.1006,10,16002001,ESTUFA DE EMPOTRAR,UN,EDIFICACION,true,MAESTRO
16002001.1007,10,16002001,CALENTADOR A GAS TN,UN,EDIFICACION,true,MAESTRO
16002001.1008,10,16002001,CALENTADOR A GAS TFORZADO,UN,EDIFICACION,true,MAESTRO
16002001.1009,10,16002001,PARRILLA BBQ,UN,EDIFICACION,true,MAESTRO
16003000,5,16000000,EQUIPOS TORRES,,EDIFICACION,true,MAESTRO
16003001,8,16003000,GABINETE CINCE,,EDIFICACION,true,MAESTRO
16003001.1001,10,16003001,GABINETE CONTRAINCENDIO T3,UN,EDIFICACION,true,MAESTRO
16003001.1002,10,16003001,GABINETE CONTRAINCENDIO T2,UN,EDIFICACION,true,MAESTRO
16003001.1003,10,16003001,GABINETE CONTRAINCENDIO T1,UN,EDIFICACION,true,MAESTRO
16003001.1004,10,16003001,RCI EXTINTOR,UN,EDIFICACION,true,MAESTRO
16003001.1005,10,16003001,INST DETECTOR DE HUMO APTO,UN,EDIFICACION,true,MAESTRO
16003002,8,16003000,ASCENSOR,,EDIFICACION,true,MAESTRO
16003002.1001,10,16003002,ASCENSOR SUM+INST+ESPEJOS,UN,EDIFICACION,true,MAESTRO
16003002.1003,10,16003002,ADECUACION ASCENSOR QUICIO,UN,EDIFICACION,true,MAESTRO
16003002.1005,10,16003002,MANTENIMIENTO ASCENSOR,UN,EDIFICACION,true,MAESTRO
16003002.1006,10,16003002,SUM INS SALVAESCALERA,UN,EDIFICACION,true,MAESTRO
16003003,8,16003000,VENTILACION MECANICA,,EDIFICACION,true,MAESTRO
16003003.1001,10,16003003,PQ VENTILACIN MECANICA,UN,EDIFICACION,true,MAESTRO
16004000,5,16000000,EQUIPOS ESPECIALES,,EDIFICACION,true,MAESTRO
16004002,8,16004000,EXTRACTOR DE OLORES,,EDIFICACION,true,MAESTRO
16004002.1001,10,16004002,INSTAL VENTILACION MEC BAÑOS,UN,EDIFICACION,true,MAESTRO
16004003,8,16004000,EQUIP AIRE ACONDICIONA,,EDIFICACION,true,MAESTRO
16004003.1001,10,16004003,RED REFRIGERACION AA ALC PPAL,UN,EDIFICACION,true,MAESTRO
16004003.1002,10,16004003,RED REFRIGERACION AA ALC AUX,UN,EDIFICACION,true,MAESTRO
16004003.1003,10,16004003,RED REFRIGERACION AA DISP,UN,EDIFICACION,true,MAESTRO
16004003.1004,10,16004003,RED REFRIGERACION AA SALA/COM,UN,EDIFICACION,true,MAESTRO
16004003.1005,10,16004003,RED REFRIGERACION AA,UN,EDIFICACION,true,MAESTRO
16004089,8,16004000,DOTACION ED.COMUN,,EDIFICACION,true,MAESTRO
16004089.1001,10,16004089,DOTACION ED.COMUNALES,UN,EDIFICACION,true,MAESTRO
16004089.1002,10,16004089,DOTACION POOL HOUSE,UN,EDIFICACION,true,MAESTRO
16004090,8,16004000,DOTACION PORTERIA,,EDIFICACION,true,MAESTRO
16004090.1001,10,16004090,DOTACION PORTERIA,UN,EDIFICACION,true,MAESTRO
18000000,4,,VIDRIOS,,EDIFICACION,true,MAESTRO
18001000,5,18000000,VIDRIOS Y ESPEJOS,,EDIFICACION,true,MAESTRO
18001001,8,18001000,ESPEJO BAÑO,,EDIFICACION,true,MAESTRO
18001001.1001,10,18001001,ESPEJO BAÑO PPAL,M2,EDIFICACION,true,MAESTRO
18001001.1002,10,18001001,ESPEJO BAÑO AUX,M2,EDIFICACION,true,MAESTRO
18001001.1003,10,18001001,ESPEJO BAÑO SOCIAL,M2,EDIFICACION,true,MAESTRO
18001014,8,18001000,ESPEJOS VARIOS,,EDIFICACION,true,MAESTRO
18001014.1003,10,18001014,ESPEJO RAMPAS,UN,EDIFICACION,true,MAESTRO
19000000,4,,PINTURA,,EDIFICACION,true,MAESTRO
19001000,5,19000000,PINTURA EXTERIOR,,EDIFICACION,true,MAESTRO
19001002,8,19001000,GRANIPLAST,,EDIFICACION,true,MAESTRO
19001002.1001,10,19001002,GRANIPLAST,M2,EDIFICACION,true,MAESTRO
19001002.1002,10,19001002,GRANIPLAST EMPASTE,M2,EDIFICACION,true,MAESTRO
19001002.1003,10,19001002,GRANIPLAST DILATACIONES,ML,EDIFICACION,true,MAESTRO
19001002.1004,10,19001002,PLASTIESTUCO,M2,EDIFICACION,true,MAESTRO
19001002.1005,10,19001002,PINT KORAZA,M2,EDIFICACION,true,MAESTRO
19001002.1006,10,19001002,PINT FACHADA ARMADA ANDAMIOS,UN,EDIFICACION,true,MAESTRO
19001002.1007,10,19001002,GRANIACRYLL,M2,EDIFICACION,true,MAESTRO
19001002.1008,10,19001002,MICROCEMENTO,M2,EDIFICACION,true,MAESTRO
19001002.1009,10,19001002,GRANIPLAST+IMPRIMANTE,M2,EDIFICACION,true,MAESTRO
19001002.1010,10,19001002,PINTURA ALFAGIA CUBIERTA,ML,EDIFICACION,true,MAESTRO
19001002.1011,10,19001002,PINT RELLENO BORD RELL BALCON,ML,EDIFICACION,true,MAESTRO
19002000,5,19000000,PINTURA INTERIOR,,EDIFICACION,true,MAESTRO
19002003,8,19002000,ESTUCO,,EDIFICACION,true,MAESTRO
19002003.1001,10,19002003,PINT ESTUCO,M2,EDIFICACION,true,MAESTRO
19002003.1002,10,19002003,PINT ESTUCO / MUROS MAMP,M2,EDIFICACION,true,MAESTRO
19002003.1003,10,19002003,PINT PVA MUROS CONCRETO,M2,EDIFICACION,true,MAESTRO
19002004,8,19002000,PINTURA SOBRE ESTUCO,,EDIFICACION,true,MAESTRO
19002004.1001,10,19002004,PINTURA 1 MANO,M2,EDIFICACION,true,MAESTRO
19002004.1002,10,19002004,PINTURA 2 MANO,M2,EDIFICACION,true,MAESTRO
19002004.1003,10,19002004,PINTURA 3 MANO,M2,EDIFICACION,true,MAESTRO
19002004.1004,10,19002004,PINTURA 4 MANO,M2,EDIFICACION,true,MAESTRO
19002004.1005,10,19002004,PINTURA DETALLADA,M2,EDIFICACION,true,MAESTRO
19002004.1006,10,19002004,MICROCEMENTO INTERNO,M2,EDIFICACION,true,MAESTRO
19002004.1007,10,19002004,PINTURA ACRILICA,M2,EDIFICACION,true,MAESTRO
19002010,8,19002000,CAL + VINILO,,EDIFICACION,true,MAESTRO
19002010.1011,10,19002010,PINT CAL VINILO,M2,EDIFICACION,true,MAESTRO
19002011,8,19002000,ESTUCO PLACA,,EDIFICACION,true,MAESTRO
19002011.1011,10,19002011,PINT PLACA ESTUCO,M2,EDIFICACION,true,MAESTRO
19002012,8,19002000,PINTURA PLACA,,EDIFICACION,true,MAESTRO
19002012.1011,10,19002012,PINTURA PLACA 1A MANO,M2,EDIFICACION,true,MAESTRO
19002012.1012,10,19002012,PINTURA PLACA 2A MANO,M2,EDIFICACION,true,MAESTRO
19002012.1013,10,19002012,PINTURA PLACA 3A MANO,M2,EDIFICACION,true,MAESTRO
19002012.1014,10,19002012,PINTURA PLACA 4A MANO,M2,EDIFICACION,true,MAESTRO
19002012.1015,10,19002012,PINTURA PLACA DETALLADA,M2,EDIFICACION,true,MAESTRO
19002015,8,19002000,GRANIPLAST,,EDIFICACION,true,MAESTRO
19002015.1001,10,19002015,PINT PLACA GRANIPLAST,M2,EDIFICACION,true,MAESTRO
19002016,8,19002000,CARRAPLAST PLACA,,EDIFICACION,true,MAESTRO
19002016.1001,10,19002016,PINT PLACA CARRAPLAST,M2,EDIFICACION,true,MAESTRO
19002018,8,19002000,PINTURA EPOXICA,,EDIFICACION,true,MAESTRO
19002018.1001,10,19002018,PINTURA EPOXICA,M2,EDIFICACION,true,MAESTRO
19002020,8,19002000,PINTURA PARQUEADERO,,EDIFICACION,true,MAESTRO
19002020.1011,10,19002020,PINT GRIS BASALTO,M2,EDIFICACION,true,MAESTRO
19002020.1012,10,19002020,PINTURA LINEALES PQ,ML,EDIFICACION,true,MAESTRO
19002020.1013,10,19002020,PINTURA NUMERO PQ,UN,EDIFICACION,true,MAESTRO
19002020.1014,10,19002020,PINTURA NUMERO APTO,UN,EDIFICACION,true,MAESTRO
19002020.1015,10,19002020,PINTURA TOPELLANTA,UN,EDIFICACION,true,MAESTRO
19002020.1016,10,19002020,PINTURA FLECHA,UN,EDIFICACION,true,MAESTRO
19002020.1017,10,19002020,PINTURA CEBRA,M2,EDIFICACION,true,MAESTRO
19002020.1018,10,19002020,PINTURA PARE,UN,EDIFICACION,true,MAESTRO
19002020.1019,10,19002020,PINT MUROS NEGRA,ML,EDIFICACION,true,MAESTRO
19002020.1020,10,19002020,PINT MUROS AMARILLA,ML,EDIFICACION,true,MAESTRO
19003000,5,19000000,PINTURA PUNTO FIJO/CMAQ,,EDIFICACION,true,MAESTRO
19003003,8,19003000,ESTUCO,,EDIFICACION,true,MAESTRO
19003003.1101,10,19003003,PINT PFIJO ESTUCO,M2,EDIFICACION,true,MAESTRO
19003003.1102,10,19003003,PINT PFIJO ESTUCO / MUROS MAMP,M2,EDIFICACION,true,MAESTRO
19003003.1103,10,19003003,PINT PFIJO PVA MUROS CONCRETO,M2,EDIFICACION,true,MAESTRO
19003004,8,19003000,PINTURA SOBRE ESTUCO,,EDIFICACION,true,MAESTRO
19003004.1101,10,19003004,PINT PFIJO PRIMERA MANO,M2,EDIFICACION,true,MAESTRO
19003004.1102,10,19003004,PINT PFIJO SEGUNDA MANO,M2,EDIFICACION,true,MAESTRO
19003004.1103,10,19003004,PINT PFIJO TERCERA MANO,M2,EDIFICACION,true,MAESTRO
19003004.1104,10,19003004,PINT PFIJO CUARTA MANO,M2,EDIFICACION,true,MAESTRO
19003004.1105,10,19003004,PINT PFIJO DETALLADA,M2,EDIFICACION,true,MAESTRO
19003004.1106,10,19003004,PINT TUB BAJANTE SANT PATIO,ML,EDIFICACION,true,MAESTRO
19003004.1107,10,19003004,PINT PISO ESCALERAS,M2,EDIFICACION,true,MAESTRO
19003010,8,19003000,CAL + VINILO,,EDIFICACION,true,MAESTRO
19003010.1101,10,19003010,PINT PFIJO FOSO CAL+VINILO,M2,EDIFICACION,true,MAESTRO
19003011,8,19003000,ESTUCO PLACA,,EDIFICACION,true,MAESTRO
19003011.1111,10,19003011,PINT PFIJO PLACA ESTUCO,M2,EDIFICACION,true,MAESTRO
19003012,8,19003000,PINTURA PLACA,,EDIFICACION,true,MAESTRO
19003012.1111,10,19003012,PINT PFIJO PLACA PFIJO 1A MANO,M2,EDIFICACION,true,MAESTRO
19003012.1112,10,19003012,PINT PFIJO PLACA PFIJO 2A MANO,M2,EDIFICACION,true,MAESTRO
19003012.1113,10,19003012,PINT PFIJO PLACA PFIJO 3A MANO,M2,EDIFICACION,true,MAESTRO
19003012.1114,10,19003012,PINT PFIJO PLACA PFIJO 4A MANO,M2,EDIFICACION,true,MAESTRO
19003012.1115,10,19003012,PINT PFIJO PLACA DETALLADA,M2,EDIFICACION,true,MAESTRO
19003015,8,19003000,GRANIPLAST,,EDIFICACION,true,MAESTRO
19003015.1101,10,19003015,PINT PFIJO EMPASTE GRANIPLAST,M2,EDIFICACION,true,MAESTRO
19003015.1102,10,19003015,PINT PFIJO GRANIPLAST,M2,EDIFICACION,true,MAESTRO
19003015.1103,10,19003015,PINT PFIJO GRANIPLAST+IMPRIMANTE,M2,EDIFICACION,true,MAESTRO
19003016,8,19003000,CARRAPLAST PLACA,,EDIFICACION,true,MAESTRO
19003016.1104,10,19003016,PINT PFIJO PLACA CARRAPLAST,M2,EDIFICACION,true,MAESTRO
19003017,8,19003000,RETOQUES DE PINTURA,,EDIFICACION,true,MAESTRO
19003017.1101,10,19003017,PINT PFIJO ENTREG ADMIN GRANIP,M2,EDIFICACION,true,MAESTRO
19007000,5,19000000,PINTURA CARP METALICA,,EDIFICACION,true,MAESTRO
19007001,8,19007000,PINTURA PUERTA METAL.,,EDIFICACION,true,MAESTRO
19007001.1001,10,19007001,PINT PUERTA METAL PPAL,M2,EDIFICACION,true,MAESTRO
19007001.1002,10,19007001,PINT MARCO PUERTA PPAL,ML,EDIFICACION,true,MAESTRO
19008000,5,19000000,PINTURA CARP METAL PFIJO,,EDIFICACION,true,MAESTRO
19008001,8,19008000,PINTURA PUERTA METAL.,,EDIFICACION,true,MAESTRO
19008001.1101,10,19008001,PINT PUERTA LAVATRAPEROS,M2,EDIFICACION,true,MAESTRO
19008001.1102,10,19008001,PINT MARCO PTA LAVATRAPEROS,ML,EDIFICACION,true,MAESTRO
19008001.1103,10,19008001,PINT  BARANDA BALCON,M2,EDIFICACION,true,MAESTRO
19008002,8,19008000,PINTURA METALICA,,EDIFICACION,true,MAESTRO
19008002.1101,10,19008002,PINT METALICA CONT AGUA,M2,EDIFICACION,true,MAESTRO
19008002.1102,10,19008002,PINT METALICA GABIN CINCE M2,M2,EDIFICACION,true,MAESTRO
19008002.1103,10,19008002,PINT METALICA CAJAS TV,M2,EDIFICACION,true,MAESTRO
19008006,8,19008000,PINTURA PASAMANOS,,EDIFICACION,true,MAESTRO
19008006.1101,10,19008006,PINT P.FIJO PASAMANOS,ML,EDIFICACION,true,MAESTRO
19008007,8,19008000,PINTURA BARANDAS,,EDIFICACION,true,MAESTRO
19008007.1102,10,19008007,PINT P.FIJO BARANDA,M2,EDIFICACION,true,MAESTRO
19008008,8,19008000,PINTURA BARANDAS ESCAL,,EDIFICACION,true,MAESTRO
19008008.1101,10,19008008,PINT ESCAL BARANDA,M2,EDIFICACION,true,MAESTRO
19008009,8,19008000,PINTURA PASAMANO ESCAL,,EDIFICACION,true,MAESTRO
19008009.1102,10,19008009,PINT ESCAL PASAMANOS,ML,EDIFICACION,true,MAESTRO
19010000,5,19000000,PINTURA CARP METAL CMAQ,,EDIFICACION,true,MAESTRO
19010002,8,19010000,PINTURA METALICA,,EDIFICACION,true,MAESTRO
19010002.1201,10,19010002,PINT METALICA PUERTA CUBIERTA,M2,EDIFICACION,true,MAESTRO
19010002.1202,10,19010002,PINT METALICA PUERTA CMAQ,M2,EDIFICACION,true,MAESTRO
19010002.1203,10,19010002,PINT MARCO PUERTA CUBIERTA,ML,EDIFICACION,true,MAESTRO
19010002.1204,10,19010002,PINT MARCO PUERTA CMAQ,ML,EDIFICACION,true,MAESTRO
20000000,4,,VARIOS,,EDIFICACION,true,MAESTRO
20001000,5,20000000,ASEOS,,EDIFICACION,true,MAESTRO
20001001,8,20001000,ASEO INTERIOR,,EDIFICACION,true,MAESTRO
20001001.1001,10,20001001,ASEO SIN ACABADOS,M2,EDIFICACION,true,MAESTRO
20001001.1002,10,20001001,ASEO CON ACABADOS,M2,EDIFICACION,true,MAESTRO
20001001.1003,10,20001001,ASEO CON ACAB Y CARP. M.,M2,EDIFICACION,true,MAESTRO
20001001.1004,10,20001001,ASEO LAVAD MURO CONC VIS,M2,EDIFICACION,true,MAESTRO
20001001.1005,10,20001001,ASEO VENTANERIA FACHADA ESP,M2,EDIFICACION,true,MAESTRO
20001001.1006,10,20001001,ASEO PARQUEADEROS,M2,EDIFICACION,true,MAESTRO
20001002,8,20001000,ASEO PUNTO FIJO,,EDIFICACION,true,MAESTRO
20001002.1101,10,20001002,ASEO PFIJO CON ACABADOS,M2,EDIFICACION,true,MAESTRO
20001002.1102,10,20001002,ASEO PFIJO ESCAL CON ACABADOS,M2,EDIFICACION,true,MAESTRO
20001002.1103,10,20001002,ASEO PFIJO SIN ACABADOS,M2,EDIFICACION,true,MAESTRO
20001002.1104,10,20001002,ASEO PFIJO ESCAL SIN ACABADOS,M2,EDIFICACION,true,MAESTRO
20001005,8,20001000,ASEO CUARTO MAQUINA,,EDIFICACION,true,MAESTRO
20001005.1201,10,20001005,ASEO CMAQ CON ACABADOS,M2,EDIFICACION,true,MAESTRO
20001007,8,20001000,RETOQUE ADICIONAL,,EDIFICACION,true,MAESTRO
20001007.1001,10,20001007,ASEO RETOQUE REPROGRAMA.,M2,EDIFICACION,true,MAESTRO
20001007.1002,10,20001007,ASEO RETOQUE REPROG SACAB,M2,EDIFICACION,true,MAESTRO
20001008,8,20001000,ASEO GENERAL DE OBRA,,EDIFICACION,true,MAESTRO
20001008.1001,10,20001008,JORNALES ASEO GENERAL,UN,EDIFICACION,true,MAESTRO
20002000,5,20000000,VARIOS,,EDIFICACION,true,MAESTRO
20002002,8,20002000,ACARREOS VARIOS,,EDIFICACION,true,MAESTRO
20002002.1001,10,20002002,ACARREOS,UN,EDIFICACION,true,MAESTRO
20002004,8,20002000,SALARIOS SERVICIOS TEM,,EDIFICACION,true,MAESTRO
20002004.1001,10,20002004,AUXILIAR DE ALMACEN,UN,EDIFICACION,true,MAESTRO
20002004.1002,10,20002004,LLAVERO,UN,EDIFICACION,true,MAESTRO
20002004.1003,10,20002004,OPERADORES EQUIPOS,UN,EDIFICACION,true,MAESTRO
20002005,8,20002000,VIGILANCIA,,EDIFICACION,true,MAESTRO
20002005.1001,10,20002005,SERVICIO DE VIGILANCIA,MES,EDIFICACION,true,MAESTRO
20002099,8,20002000,ACARREOS DE ESCOMBROS,,EDIFICACION,true,MAESTRO
20002099.1001,10,20002099,ACARREOS RETIRO ESCOMBROS,UN,EDIFICACION,true,MAESTRO
20003000,5,20000000,FERRETERIA Y HERRAMIENTAS,,EDIFICACION,true,MAESTRO
20003001,8,20003000,FERRETERIA-HERRAMIENTA,,EDIFICACION,true,MAESTRO
